score
163.0
79.0
29.0
24.0
21.0
15.0
265.0
383.0
1142.0
651.0
52.0
751.0
18.0
655.0
28.0
350.0
11.0
11.0
6.0
636.0
29.0
52.0
90.0
9.0
1592.0
1.0
9.0
186.0
217.0
533.0
22.0
179.0
41.0
108.0
85.0
511.0
89.0
60.0
146.0
10.0
13.0
0.0
11.0
1.0
29.0
4.0
81.0
21.0
38.0
129.0
19.0
20.0
102.0
67.0
66.0
66.0
77.0
52.0
9.0
763.0
32.0
-3.0
49.0
248.0
11.0
128.0
125.0
32.0
56.0
359.0
33.0
114.0
19.0
6.0
13.0
16.0
1047.0
36.0
21.0
319.0
10.0
178.0
338.0
127.0
1350.0
1972.0
135.0
43.0
228.0
16.0
76.0
65.0
-2.0
142.0
1112.0
6.0
114.0
108.0
16.0
13.0
44.0
115.0
37.0
85.0
8.0
153.0
9.0
26.0
19.0
53.0
724.0
9.0
14.0
21.0
244.0
1.0
68.0
8.0
1043.0
11.0
47.0
1312.0
9.0
12.0
66.0
1477.0
103.0
109.0
54.0
22.0
10.0
22.0
31.0
253.0
13.0
18.0
27.0
35.0
255.0
15.0
10.0
77.0
339.0
2.0
104.0
61.0
849.0
252.0
191.0
-1.0
95.0
146.0
61.0
783.0
428.0
25.0
1631.0
533.0
146.0
108.0
295.0
756.0
18.0
55.0
8.0
25.0
28.0
83.0
16.0
210.0
955.0
322.0
1235.0
7.0
13.0
46.0
11.0
1766.0
6.0
12.0
190.0
20.0
22.0
9.0
313.0
51.0
53.0
13.0
10.0
1787.0
1148.0
1959.0
241.0
332.0
31.0
41.0
951.0
366.0
16.0
653.0
56.0
32.0
67.0
36.0
24.0
26.0
11.0
16.0
61.0
483.0
1849.0
95.0
462.0
591.0
31.0
154.0
281.0
29.0
40.0
9.0
12.0
45.0
68.0
19.0
102.0
2240.0
77.0
8.0
627.0
17.0
695.0
827.0
785.0
389.0
18.0
305.0
16.0
28.0
25.0
102.0
10.0
590.0
23.0
9.0
294.0
408.0
15.0
516.0
107.0
240.0
1735.0
2033.0
982.0
551.0
56.0
426.0
10.0
27.0
44.0
33.0
1309.0
28.0
94.0
22.0
-3.0
30.0
82.0
90.0
11.0
4.0
9.0
403.0
753.0
27.0
372.0
39.0
1729.0
10.0
88.0
2214.0
39.0
10.0
695.0
35.0
52.0
204.0
433.0
141.0
22.0
46.0
2.0
488.0
6.0
288.0
7.0
743.0
336.0
97.0
708.0
576.0
193.0
12.0
45.0
23.0
485.0
10.0
13.0
13.0
43.0
8.0
1870.0
650.0
51.0
831.0
64.0
135.0
64.0
-5.0
928.0
19.0
348.0
2099.0
34.0
262.0
625.0
36.0
34.0
10.0
363.0
14.0
10.0
861.0
42.0
16.0
297.0
67.0
583.0
41.0
97.0
19.0
78.0
409.0
9.0
218.0
13.0
610.0
101.0
15.0
310.0
4.0
101.0
7.0
74.0
1.0
9.0
79.0
0.0
194.0
23.0
10.0
933.0
186.0
1408.0
1385.0
27.0
81.0
225.0
22.0
108.0
16.0
10.0
10.0
165.0
18.0
344.0
146.0
124.0
472.0
35.0
174.0
1859.0
23.0
2139.0
1145.0
342.0
119.0
18.0
415.0
414.0
20.0
161.0
22.0
40.0
20.0
32.0
188.0
-8.0
1336.0
971.0
11.0
374.0
104.0
355.0
26.0
263.0
11.0
70.0
12.0
558.0
820.0
177.0
137.0
16.0
93.0
17.0
1293.0
41.0
11.0
2010.0
126.0
2302.0
107.0
21.0
864.0
7.0
33.0
13.0
961.0
20.0
817.0
22.0
23.0
61.0
163.0
168.0
26.0
42.0
261.0
20.0
9.0
26.0
1831.0
2017.0
309.0
1517.0
107.0
70.0
148.0
45.0
60.0
42.0
219.0
732.0
13.0
43.0
0.0
31.0
400.0
12.0
215.0
79.0
23.0
491.0
1015.0
14.0
549.0
52.0
371.0
24.0
16.0
539.0
15.0
33.0
24.0
9.0
51.0
8.0
47.0
15.0
303.0
-6.0
295.0
11.0
20.0
1155.0
76.0
17.0
649.0
12.0
471.0
90.0
12.0
12.0
16.0
77.0
98.0
27.0
655.0
37.0
-1.0
63.0
147.0
33.0
362.0
18.0
11.0
1578.0
52.0
197.0
516.0
9.0
176.0
1504.0
20.0
220.0
365.0
741.0
14.0
1493.0
67.0
649.0
249.0
8.0
8.0
156.0
48.0
92.0
2126.0
102.0
33.0
12.0
30.0
237.0
58.0
639.0
15.0
84.0
111.0
521.0
23.0
44.0
229.0
38.0
56.0
69.0
90.0
11.0
342.0
11.0
499.0
12.0
60.0
48.0
124.0
1078.0
355.0
145.0
8.0
652.0
127.0
222.0
114.0
14.0
48.0
1093.0
23.0
11.0
1651.0
1969.0
203.0
705.0
20.0
105.0
661.0
1274.0
34.0
33.0
59.0
41.0
1983.0
683.0
12.0
811.0
965.0
652.0
327.0
37.0
10.0
802.0
46.0
1736.0
582.0
126.0
1045.0
1277.0
802.0
149.0
98.0
128.0
806.0
62.0
29.0
173.0
31.0
34.0
910.0
12.0
13.0
62.0
1167.0
80.0
11.0
32.0
7.0
14.0
66.0
751.0
599.0
9.0
32.0
11.0
640.0
21.0
539.0
12.0
62.0
440.0
263.0
282.0
1032.0
256.0
512.0
173.0
38.0
65.0
234.0
68.0
910.0
201.0
545.0
10.0
13.0
56.0
7.0
59.0
90.0
12.0
100.0
41.0
14.0
112.0
8.0
166.0
12.0
20.0
400.0
1655.0
35.0
654.0
51.0
11.0
-1.0
116.0
1111.0
-4.0
250.0
38.0
23.0
10.0
19.0
930.0
25.0
11.0
11.0
156.0
1114.0
13.0
76.0
75.0
241.0
2243.0
211.0
316.0
33.0
21.0
667.0
13.0
42.0
14.0
10.0
353.0
9.0
1478.0
1370.0
1447.0
26.0
501.0
23.0
21.0
540.0
1008.0
42.0
1543.0
21.0
38.0
12.0
332.0
432.0
8.0
782.0
36.0
198.0
63.0
-1.0
813.0
20.0
65.0
9.0
60.0
77.0
8.0
12.0
66.0
18.0
341.0
22.0
235.0
350.0
11.0
16.0
29.0
533.0
-1.0
42.0
24.0
32.0
23.0
52.0
10.0
16.0
144.0
62.0
398.0
934.0
36.0
74.0
79.0
108.0
18.0
49.0
334.0
1289.0
83.0
185.0
139.0
21.0
44.0
15.0
15.0
72.0
72.0
206.0
217.0
12.0
1489.0
241.0
10.0
1102.0
468.0
85.0
1075.0
977.0
396.0
34.0
858.0
574.0
1081.0
366.0
61.0
813.0
35.0
323.0
2133.0
70.0
49.0
93.0
13.0
23.0
646.0
11.0
538.0
834.0
12.0
194.0
14.0
121.0
10.0
30.0
61.0
18.0
478.0
296.0
52.0
91.0
491.0
-6.0
109.0
252.0
14.0
60.0
13.0
134.0
168.0
80.0
923.0
81.0
22.0
30.0
1265.0
484.0
27.0
890.0
14.0
5.0
28.0
13.0
15.0
12.0
120.0
538.0
22.0
9.0
75.0
13.0
12.0
190.0
21.0
128.0
132.0
17.0
21.0
137.0
54.0
16.0
10.0
13.0
836.0
12.0
309.0
162.0
796.0
118.0
8.0
6.0
1852.0
14.0
35.0
973.0
1065.0
23.0
430.0
14.0
228.0
212.0
243.0
21.0
272.0
1251.0
10.0
23.0
14.0
1141.0
153.0
225.0
-1.0
11.0
15.0
1095.0
219.0
60.0
256.0
33.0
872.0
410.0
482.0
231.0
-1.0
18.0
50.0
88.0
107.0
127.0
11.0
83.0
67.0
116.0
40.0
32.0
167.0
11.0
572.0
1303.0
94.0
67.0
1031.0
11.0
524.0
73.0
48.0
515.0
84.0
730.0
43.0
42.0
10.0
31.0
465.0
705.0
16.0
597.0
46.0
39.0
1120.0
40.0
24.0
2.0
197.0
3.0
55.0
13.0
14.0
11.0
38.0
57.0
97.0
14.0
438.0
85.0
389.0
76.0
8.0
85.0
24.0
12.0
53.0
66.0
896.0
36.0
11.0
624.0
468.0
36.0
12.0
107.0
391.0
16.0
49.0
255.0
26.0
137.0
17.0
2098.0
113.0
49.0
96.0
4.0
510.0
11.0
46.0
14.0
25.0
790.0
12.0
1601.0
90.0
18.0
68.0
24.0
1488.0
-2.0
69.0
27.0
10.0
75.0
1365.0
489.0
15.0
702.0
108.0
159.0
11.0
135.0
881.0
28.0
17.0
40.0
53.0
73.0
852.0
37.0
1210.0
19.0
962.0
27.0
606.0
9.0
26.0
40.0
414.0
13.0
695.0
143.0
23.0
134.0
79.0
386.0
67.0
49.0
19.0
30.0
75.0
15.0
26.0
14.0
111.0
14.0
12.0
125.0
1027.0
16.0
38.0
190.0
148.0
1666.0
261.0
123.0
445.0
74.0
342.0
18.0
22.0
1131.0
21.0
369.0
28.0
269.0
112.0
447.0
283.0
17.0
134.0
2665.0
19.0
60.0
15.0
695.0
185.0
13.0
289.0
347.0
10.0
305.0
12.0
12.0
11.0
2153.0
4.0
79.0
8.0
16.0
797.0
779.0
66.0
359.0
1609.0
58.0
68.0
82.0
95.0
422.0
791.0
232.0
625.0
10.0
13.0
14.0
58.0
700.0
21.0
5.0
327.0
25.0
12.0
171.0
84.0
15.0
1115.0
1796.0
405.0
11.0
7.0
2183.0
71.0
64.0
31.0
22.0
12.0
259.0
224.0
1551.0
12.0
9.0
282.0
342.0
26.0
15.0
7.0
1420.0
79.0
616.0
96.0
11.0
7.0
419.0
13.0
15.0
24.0
13.0
14.0
1841.0
701.0
400.0
85.0
21.0
11.0
797.0
34.0
8.0
15.0
54.0
1116.0
245.0
108.0
573.0
61.0
108.0
25.0
723.0
62.0
43.0
309.0
86.0
98.0
569.0
9.0
35.0
-3.0
-8.0
20.0
9.0
11.0
22.0
477.0
15.0
1747.0
4.0
117.0
40.0
383.0
453.0
46.0
8.0
11.0
573.0
1108.0
456.0
1799.0
651.0
929.0
581.0
380.0
16.0
156.0
45.0
1196.0
10.0
269.0
26.0
23.0
50.0
517.0
120.0
32.0
1180.0
12.0
713.0
706.0
13.0
76.0
129.0
3.0
39.0
202.0
603.0
146.0
203.0
84.0
745.0
204.0
83.0
28.0
15.0
219.0
12.0
217.0
7.0
30.0
573.0
13.0
157.0
1.0
115.0
26.0
142.0
13.0
10.0
29.0
98.0
9.0
19.0
33.0
653.0
61.0
60.0
26.0
60.0
16.0
12.0
154.0
70.0
35.0
96.0
12.0
95.0
599.0
36.0
9.0
149.0
91.0
132.0
53.0
11.0
34.0
202.0
63.0
10.0
12.0
28.0
58.0
13.0
295.0
20.0
14.0
114.0
27.0
365.0
10.0
547.0
48.0
10.0
81.0
170.0
307.0
40.0
10.0
21.0
32.0
849.0
9.0
20.0
516.0
1193.0
13.0
1430.0
12.0
24.0
1103.0
8.0
33.0
8.0
16.0
56.0
19.0
235.0
13.0
125.0
14.0
-5.0
25.0
265.0
21.0
14.0
59.0
254.0
439.0
30.0
118.0
22.0
256.0
873.0
14.0
472.0
131.0
332.0
20.0
12.0
410.0
284.0
1579.0
81.0
29.0
634.0
41.0
907.0
794.0
18.0
43.0
21.0
17.0
8.0
22.0
46.0
268.0
28.0
27.0
9.0
18.0
27.0
71.0
193.0
261.0
727.0
27.0
489.0
562.0
905.0
294.0
294.0
16.0
30.0
1115.0
12.0
30.0
84.0
121.0
172.0
83.0
54.0
28.0
710.0
424.0
32.0
234.0
7.0
221.0
77.0
16.0
28.0
473.0
15.0
107.0
24.0
39.0
9.0
13.0
15.0
17.0
24.0
95.0
348.0
1.0
21.0
23.0
7.0
29.0
10.0
185.0
22.0
40.0
21.0
1309.0
548.0
424.0
15.0
572.0
19.0
13.0
367.0
20.0
186.0
207.0
126.0
529.0
416.0
407.0
12.0
1060.0
251.0
8.0
89.0
12.0
10.0
544.0
13.0
602.0
-5.0
398.0
-7.0
585.0
49.0
11.0
11.0
23.0
346.0
0.0
69.0
226.0
0.0
3340.0
105.0
14.0
11.0
18.0
153.0
150.0
21.0
13.0
811.0
95.0
170.0
781.0
267.0
2109.0
84.0
18.0
-5.0
29.0
1104.0
24.0
239.0
37.0
91.0
663.0
56.0
1452.0
3.0
37.0
1579.0
10.0
127.0
14.0
1.0
1731.0
32.0
44.0
78.0
70.0
13.0
11.0
103.0
38.0
13.0
2475.0
70.0
842.0
41.0
243.0
20.0
433.0
8.0
429.0
10.0
12.0
253.0
16.0
13.0
1054.0
112.0
122.0
99.0
299.0
36.0
119.0
19.0
116.0
162.0
18.0
9.0
286.0
613.0
74.0
9.0
48.0
28.0
660.0
16.0
244.0
8.0
170.0
58.0
57.0
91.0
8.0
603.0
55.0
1879.0
10.0
61.0
2.0
519.0
18.0
341.0
118.0
690.0
67.0
1553.0
177.0
29.0
17.0
56.0
32.0
36.0
126.0
1236.0
145.0
20.0
17.0
10.0
14.0
1970.0
10.0
79.0
199.0
179.0
1026.0
23.0
22.0
341.0
48.0
8.0
210.0
379.0
1694.0
17.0
7.0
316.0
77.0
17.0
21.0
25.0
115.0
13.0
553.0
41.0
10.0
17.0
17.0
13.0
12.0
18.0
8.0
1566.0
57.0
17.0
15.0
16.0
13.0
10.0
10.0
11.0
20.0
57.0
50.0
286.0
179.0
275.0
1446.0
280.0
1175.0
410.0
10.0
32.0
1253.0
63.0
11.0
12.0
14.0
151.0
32.0
110.0
72.0
9.0
39.0
7.0
415.0
23.0
101.0
27.0
109.0
160.0
22.0
208.0
623.0
31.0
16.0
96.0
900.0
78.0
185.0
37.0
58.0
11.0
264.0
34.0
62.0
10.0
400.0
871.0
11.0
42.0
66.0
10.0
34.0
65.0
133.0
14.0
9.0
44.0
54.0
1790.0
87.0
837.0
975.0
1864.0
11.0
143.0
79.0
557.0
1267.0
54.0
81.0
120.0
163.0
8.0
663.0
691.0
30.0
51.0
806.0
37.0
94.0
3.0
2869.0
178.0
142.0
262.0
10.0
14.0
1002.0
1279.0
100.0
178.0
79.0
357.0
38.0
76.0
831.0
9.0
22.0
12.0
947.0
20.0
3141.0
54.0
13.0
228.0
24.0
37.0
14.0
60.0
11.0
29.0
44.0
-1.0
522.0
28.0
72.0
265.0
-7.0
12.0
11.0
558.0
-2.0
9.0
412.0
14.0
1885.0
1287.0
18.0
28.0
555.0
290.0
881.0
335.0
66.0
-1.0
25.0
28.0
-2.0
228.0
1343.0
295.0
18.0
47.0
9.0
10.0
11.0
32.0
8.0
19.0
619.0
552.0
255.0
5.0
10.0
118.0
74.0
168.0
15.0
16.0
342.0
1900.0
1466.0
817.0
789.0
730.0
60.0
11.0
615.0
163.0
2841.0
33.0
0.0
68.0
1525.0
20.0
112.0
2.0
22.0
264.0
190.0
25.0
506.0
11.0
2255.0
9.0
2139.0
121.0
188.0
25.0
20.0
16.0
381.0
26.0
10.0
14.0
9.0
804.0
68.0
9.0
168.0
165.0
93.0
159.0
-3.0
14.0
7.0
529.0
14.0
10.0
1.0
8.0
991.0
809.0
7.0
23.0
104.0
209.0
9.0
123.0
59.0
392.0
1247.0
72.0
21.0
163.0
109.0
14.0
324.0
1127.0
23.0
38.0
11.0
17.0
30.0
548.0
15.0
232.0
10.0
73.0
571.0
101.0
12.0
430.0
1845.0
26.0
396.0
405.0
179.0
45.0
11.0
95.0
24.0
608.0
185.0
403.0
20.0
12.0
726.0
43.0
37.0
37.0
22.0
444.0
12.0
10.0
6.0
161.0
1901.0
64.0
13.0
33.0
398.0
11.0
817.0
639.0
285.0
9.0
21.0
47.0
9.0
793.0
1542.0
14.0
10.0
43.0
2389.0
16.0
68.0
228.0
36.0
55.0
67.0
19.0
39.0
28.0
798.0
1865.0
381.0
173.0
1638.0
-3.0
455.0
207.0
9.0
346.0
849.0
103.0
90.0
588.0
13.0
1444.0
16.0
14.0
384.0
9.0
43.0
226.0
10.0
1.0
141.0
19.0
853.0
28.0
16.0
1004.0
394.0
23.0
548.0
430.0
23.0
16.0
120.0
33.0
2.0
70.0
16.0
796.0
249.0
197.0
350.0
92.0
304.0
104.0
20.0
10.0
9.0
31.0
723.0
10.0
195.0
38.0
13.0
153.0
19.0
37.0
27.0
159.0
619.0
1339.0
648.0
18.0
9.0
16.0
748.0
36.0
458.0
159.0
9.0
11.0
10.0
392.0
435.0
700.0
10.0
45.0
885.0
99.0
50.0
342.0
23.0
452.0
12.0
10.0
58.0
1181.0
8.0
43.0
8.0
662.0
28.0
199.0
50.0
9.0
262.0
29.0
398.0
379.0
30.0
123.0
56.0
10.0
56.0
578.0
436.0
222.0
771.0
196.0
1960.0
19.0
42.0
644.0
352.0
61.0
71.0
921.0
1303.0
1837.0
623.0
1697.0
2153.0
483.0
2258.0
2569.0
275.0
1172.0
110.0
903.0
398.0
1814.0
946.0
1495.0
85.0
131.0
443.0
35.0
9.0
49.0
26.0
68.0
1871.0
168.0
114.0
11.0
1615.0
7.0
739.0
33.0
1040.0
53.0
116.0
520.0
913.0
15.0
23.0
35.0
30.0
1338.0
76.0
25.0
28.0
9.0
20.0
-5.0
1172.0
202.0
347.0
8.0
68.0
19.0
9.0
34.0
661.0
299.0
75.0
107.0
185.0
1230.0
68.0
19.0
21.0
123.0
43.0
8.0
598.0
1227.0
57.0
11.0
18.0
137.0
-2.0
30.0
17.0
17.0
13.0
12.0
38.0
19.0
41.0
35.0
21.0
577.0
44.0
-4.0
10.0
47.0
58.0
207.0
27.0
11.0
14.0
10.0
952.0
133.0
634.0
791.0
122.0
282.0
25.0
843.0
13.0
592.0
23.0
5.0
725.0
374.0
8.0
9.0
-6.0
36.0
34.0
4.0
24.0
401.0
1304.0
15.0
-3.0
44.0
139.0
752.0
239.0
109.0
600.0
153.0
636.0
683.0
2345.0
302.0
0.0
397.0
1739.0
1710.0
9.0
208.0
176.0
66.0
10.0
101.0
564.0
113.0
16.0
102.0
17.0
193.0
345.0
60.0
130.0
1007.0
70.0
847.0
281.0
221.0
14.0
449.0
114.0
10.0
413.0
1489.0
9.0
13.0
-5.0
249.0
114.0
28.0
602.0
133.0
295.0
234.0
10.0
6.0
246.0
30.0
27.0
0.0
34.0
1484.0
239.0
-5.0
140.0
606.0
514.0
20.0
92.0
13.0
88.0
461.0
29.0
2432.0
19.0
321.0
26.0
57.0
78.0
391.0
9.0
11.0
42.0
706.0
18.0
360.0
999.0
18.0
19.0
239.0
17.0
835.0
2067.0
36.0
614.0
5.0
9.0
135.0
23.0
187.0
17.0
37.0
13.0
205.0
178.0
142.0
20.0
7.0
357.0
15.0
70.0
15.0
11.0
-2.0
18.0
33.0
16.0
864.0
62.0
18.0
85.0
31.0
405.0
31.0
37.0
711.0
13.0
13.0
153.0
288.0
35.0
24.0
288.0
369.0
75.0
67.0
622.0
-4.0
500.0
9.0
267.0
54.0
899.0
25.0
84.0
9.0
31.0
8.0
10.0
65.0
123.0
30.0
12.0
31.0
841.0
28.0
2100.0
19.0
66.0
37.0
1848.0
1245.0
12.0
86.0
13.0
154.0
13.0
149.0
978.0
35.0
357.0
12.0
80.0
30.0
17.0
16.0
21.0
940.0
11.0
13.0
8.0
16.0
20.0
20.0
907.0
18.0
105.0
85.0
122.0
1084.0
12.0
154.0
225.0
22.0
545.0
841.0
32.0
72.0
114.0
23.0
10.0
6.0
1430.0
7.0
1299.0
13.0
14.0
40.0
184.0
15.0
416.0
65.0
352.0
688.0
335.0
34.0
31.0
333.0
35.0
12.0
545.0
16.0
797.0
14.0
265.0
384.0
28.0
240.0
62.0
20.0
12.0
24.0
16.0
456.0
328.0
101.0
263.0
11.0
53.0
61.0
1681.0
699.0
320.0
199.0
7.0
272.0
11.0
132.0
90.0
483.0
656.0
611.0
582.0
15.0
472.0
861.0
49.0
11.0
42.0
721.0
418.0
15.0
105.0
1.0
29.0
53.0
60.0
9.0
11.0
851.0
124.0
18.0
35.0
14.0
487.0
661.0
984.0
1133.0
317.0
121.0
18.0
32.0
-3.0
36.0
12.0
274.0
23.0
12.0
12.0
46.0
94.0
38.0
85.0
14.0
98.0
21.0
538.0
525.0
150.0
17.0
61.0
25.0
479.0
82.0
17.0
20.0
14.0
12.0
18.0
161.0
13.0
16.0
95.0
9.0
723.0
16.0
128.0
388.0
85.0
16.0
152.0
144.0
33.0
872.0
10.0
88.0
1171.0
27.0
336.0
1122.0
94.0
12.0
73.0
925.0
2277.0
26.0
36.0
5.0
18.0
51.0
58.0
136.0
45.0
541.0
194.0
8.0
26.0
15.0
64.0
1094.0
19.0
22.0
18.0
35.0
46.0
25.0
509.0
15.0
24.0
20.0
17.0
24.0
250.0
666.0
672.0
38.0
169.0
753.0
19.0
11.0
102.0
586.0
74.0
42.0
107.0
862.0
469.0
11.0
88.0
35.0
446.0
112.0
25.0
17.0
20.0
77.0
21.0
18.0
17.0
8.0
11.0
178.0
17.0
772.0
589.0
108.0
1438.0
1337.0
21.0
110.0
235.0
474.0
118.0
12.0
323.0
437.0
12.0
233.0
442.0
13.0
9.0
595.0
878.0
79.0
15.0
59.0
16.0
223.0
8.0
28.0
88.0
36.0
191.0
157.0
547.0
41.0
-3.0
32.0
13.0
207.0
419.0
535.0
-1.0
10.0
66.0
8.0
16.0
13.0
872.0
20.0
466.0
20.0
89.0
24.0
1237.0
341.0
17.0
7.0
812.0
479.0
33.0
169.0
89.0
558.0
12.0
798.0
93.0
548.0
39.0
19.0
1055.0
169.0
1126.0
34.0
794.0
36.0
9.0
894.0
15.0
17.0
37.0
114.0
47.0
5.0
18.0
170.0
431.0
2026.0
28.0
424.0
588.0
621.0
605.0
31.0
211.0
1133.0
759.0
67.0
-5.0
15.0
36.0
10.0
634.0
15.0
8.0
98.0
28.0
242.0
275.0
-5.0
10.0
9.0
34.0
90.0
269.0
3.0
505.0
269.0
15.0
17.0
666.0
18.0
594.0
11.0
16.0
21.0
11.0
77.0
306.0
568.0
6.0
14.0
96.0
51.0
10.0
50.0
360.0
68.0
68.0
450.0
40.0
19.0
226.0
946.0
15.0
149.0
81.0
63.0
24.0
754.0
30.0
62.0
387.0
29.0
213.0
126.0
872.0
420.0
